algorithm,df
p4pf_double,2.61858e-13
p4pf_double,2.77113e-15
p4pf_double,9.79861e-15
p4pf_double,2.46007e-14
p4pf_double,3.44693e-11
p4pf_double,8.83245e-10
p4pf_double,3.90405e-15
p4pf_double,3.33319e-13
p4pf_double,2.80786e-16
p4pf_double,3.51823e-14
p4pf_double,1.45319e-14
p4pf_double,1.34954e-15
p4pf_double,2.805e-15
p4pf_double,1.52074e-16
p4pf_double,8.40118e-14
p4pf_double,7.25995e-14
p4pf_double,5.22945e-14
p4pf_double,4.43429e-16
p4pf_double,5.154e-14
p4pf_double,3.45449e-15
p4pf_double,1.83834e-13
p4pf_double,2.5083e-14
p4pf_double,8.25296e-15
p4pf_double,1.23245e-13
p4pf_double,1.17539e-14
p4pf_double,4.26444e-15
p4pf_double,5.84866e-15
p4pf_double,4.06278e-14
p4pf_double,7.07276e-13
p4pf_double,4.76129e-12
p4pf_double,1.36865e-16
p4pf_double,4.44088e-15
p4pf_double,3.78236e-16
p4pf_double,4.42226e-08
p4pf_double,4.64864e-16
p4pf_double,2.3618e-14
p4pf_double,1.97855e-14
p4pf_double,1.49104e-14
p4pf_double,9.8016e-16
p4pf_double,5.41762e-15
p4pf_double,1.86109e-14
p4pf_double,2.91327e-16
p4pf_double,2.70949e-11
p4pf_double,1.72866e-14
p4pf_double,1.65267e-15
p4pf_double,2.81696e-13
p4pf_double,7.40426e-14
p4pf_double,7.3845e-14
p4pf_double,3.01367e-08
p4pf_double,2.66941e-14
p4pf_double,6.99464e-16
p4pf_double,3.24447e-15
p4pf_double,8.55481e-16
p4pf_double,9.61934e-12
p4pf_double,2.41398e-13
p4pf_double,3.53865e-15
p4pf_double,1.98388e-14
p4pf_double,1.7554e-14
p4pf_double,2.94837e-13
p4pf_double,3.54374e-15
p4pf_double,1.69705e-15
p4pf_double,6.41719e-12
p4pf_double,3.18484e-14
p4pf_double,0
p4pf_double,2.15902e-08
p4pf_double,0
p4pf_double,5.07737e-13
p4pf_double,1.43401e-15
p4pf_double,4.47134e-13
p4pf_double,2.89418e-13
p4pf_double,2.12923e-15
p4pf_double,1.96827e-14
p4pf_double,4.44329e-15
p4pf_double,3.87305e-14
p4pf_double,1.00326e-11
p4pf_double,5.96377e-12
p4pf_double,7.72247e-13
p4pf_double,4.6813e-11
p4pf_double,7.37707e-15
p4pf_double,1.13295e-14
p4pf_double,5.97058e-12
p4pf_double,7.49474e-15
p4pf_double,4.01097e-14
p4pf_double,0
p4pf_double,4.75635e-10
p4pf_double,1.97111e-13
p4pf_double,1.68529e-15
p4pf_double,9.07666e-12
p4pf_double,2.168e-08
p4pf_double,3.10232e-14
p4pf_double,1.22341e-15
p4pf_double,9.93441e-15
p4pf_double,2.9999e-16
p4pf_double,2.27937e-16
p4pf_double,7.76788e-10
p4pf_double,6.85677e-14
p4pf_double,2.41669e-10
p4pf_double,4.32863e-10
p4pf_double,1.23791e-12
p4pf_double,1.7779e-14
p4pf_double,5.35178e-13
p4pf_double,1.108e-11
p4pf_double,1.06834e-13
p4pf_double,1.42633e-11
p4pf_double,1.8952e-14
p4pf_double,2.83013e-16
p4pf_double,1.13408e-12
p4pf_double,6.70925e-15
p4pf_double,2.23674e-14
p4pf_double,8.27755e-09
p4pf_double,9.22738e-15
p4pf_double,9.56452e-16
p4pf_double,1.01422e-15
p4pf_double,7.43665e-15
p4pf_double,7.28344e-12
p4pf_double,5.20363e-16
p4pf_double,1.04657e-11
p4pf_double,1.11051e-13
p4pf_double,4.09888e-14
p4pf_double,4.55036e-13
p4pf_double,3.46461e-14
p4pf_double,6.76207e-14
p4pf_double,6.914e-15
p4pf_double,8.22453e-14
p4pf_double,1.07322e-13
p4pf_double,4.13164e-14
p4pf_double,6.85334e-14
p4pf_double,2.84235e-13
p4pf_double,2.56923e-13
p4pf_double,2.72781e-15
p4pf_double,2.38469e-15
p4pf_double,2.33022e-15
p4pf_double,5.28259e-15
p4pf_double,0
p4pf_double,6.78885e-13
p4pf_double,5.63562e-15
p4pf_double,6.04018e-15
p4pf_double,1.93097e-16
p4pf_double,2.62776e-09
p4pf_double,2.07987e-13
p4pf_double,8.16205e-16
p4pf_double,2.1081e-15
p4pf_double,1.74135e-14
p4pf_double,1.36716e-15
p4pf_double,1.53905e-15
p4pf_double,3.68971e-13
p4pf_double,3.25277e-13
p4pf_double,1.20405e-14
p4pf_double,2.32023e-15
p4pf_double,1.97621e-12
p4pf_double,9.54081e-15
p4pf_double,3.13357e-10
p4pf_double,1.41062e-14
p4pf_double,3.54222e-14
p4pf_double,8.27376e-15
p4pf_double,6.29271e-12
p4pf_double,1.12473e-13
p4pf_double,7.15164e-13
p4pf_double,6.50959e-12
p4pf_double,6.28178e-15
p4pf_double,9.7605e-15
p4pf_double,4.73945e-09
p4pf_double,1.66495e-13
p4pf_double,8.29511e-14
p4pf_double,3.85958e-11
p4pf_double,1.32312e-14
p4pf_double,1.17172e-15
p4pf_double,8.8671e-16
p4pf_double,1.20065e-15
p4pf_double,1.99382e-14
p4pf_double,1.83655e-15
p4pf_double,7.23008e-14
p4pf_double,6.80982e-16
p4pf_double,3.40877e-14
p4pf_double,6.86912e-12
p4pf_double,6.98632e-13
p4pf_double,1.0214e-14
p4pf_double,1.94579e-10
p4pf_double,7.2383e-11
p4pf_double,1.08646e-15
p4pf_double,1.16856e-12
p4pf_double,4.52643e-15
p4pf_double,7.04252e-14
p4pf_double,7.94368e-15
p4pf_double,2.76066e-09
p4pf_double,3.19868e-16
p4pf_double,3.9981e-05
p4pf_double,1.01784e-14
p4pf_double,1.21246e-14
p4pf_double,3.35762e-14
p4pf_double,9.49411e-16
p4pf_double,1.40096e-13
p4pf_double,9.4347e-16
p4pf_double,6.06392e-13
p4pf_double,5.98549e-16
p4pf_double,2.72997e-15
p4pf_double,1.36674e-15
p4pf_double,9.84083e-15
p4pf_double,3.67367e-15
p4pf_double,7.84025e-16
p4pf_double,1.45027e-14
p4pf_double,9.09371e-13
p4pf_double,1.81754e-15
p4pf_double,5.70675e-12
p4pf_double,2.04004e-15
p4pf_double,1.15177e-16
p4pf_double,2.02125e-15
p4pf_double,1.24368e-10
p4pf_double,1.42565e-15
p4pf_double,4.05782e-16
p4pf_double,2.26221e-16
p4pf_double,7.59531e-12
p4pf_double,5.30898e-13
p4pf_double,3.12412e-15
p4pf_double,1.94325e-14
p4pf_double,2.82296e-08
p4pf_double,1.88262e-15
p4pf_double,7.66777e-16
p4pf_double,2.08622e-14
p4pf_double,4.67748e-12
p4pf_double,9.71696e-15
p4pf_double,5.32482e-16
p4pf_double,7.66627e-15
p4pf_double,4.6569e-14
p4pf_double,2.14764e-08
p4pf_double,6.17229e-15
p4pf_double,3.11309e-13
p4pf_double,5.58229e-16
p4pf_double,1.52315e-11
p4pf_double,1.11298e-14
p4pf_double,3.01674e-15
p4pf_double,1.77783e-14
p4pf_double,1.62166e-15
p4pf_double,1.42621e-15
p4pf_double,5.7134e-16
p4pf_double,3.02422e-15
p4pf_double,3.77189e-15
p4pf_double,8.40306e-15
p4pf_double,2.10848e-11
p4pf_double,8.29804e-15
p4pf_double,1.42309e-13
p4pf_double,9.53444e-15
p4pf_double,7.715e-15
p4pf_double,2.50801e-14
p4pf_double,7.69773e-13
p4pf_double,1.63244e-15
p4pf_double,1.87344e-13
p4pf_double,7.90647e-08
p4pf_double,5.64563e-15
p4pf_double,1.17927e-15
p4pf_double,6.8749e-10
p4pf_double,2.20973e-11
p4pf_double,5.45035e-10
p4pf_double,7.01313e-14
p4pf_double,1.04488e-13
p4pf_double,7.98504e-15
p4pf_double,2.20535e-15
p4pf_double,9.31467e-15
p4pf_double,1.69275e-15
p4pf_double,1.25961e-15
p4pf_double,1.36598e-09
p4pf_double,8.35285e-13
p4pf_double,1.27703e-13
p4pf_double,1.99768e-09
p4pf_double,1.75002e-14
p4pf_double,4.19116e-13
p4pf_double,7.07595e-11
p4pf_double,2.30186e-15
p4pf_double,3.0706e-13
p4pf_double,1.87968e-15
p4pf_double,4.67546e-13
p4pf_double,6.2518e-13
p4pf_double,7.4457e-15
p4pf_double,1.71162e-15
p4pf_double,1.08744e-13
p4pf_double,0.00196786
p4pf_double,7.16019e-16
p4pf_double,3.06404e-15
p4pf_double,3.37797e-15
p4pf_double,1.42184e-10
p4pf_double,7.82825e-11
p4pf_double,5.87279e-16
p4pf_double,2.10754e-14
p4pf_double,2.96534e-15
p4pf_double,0
p4pf_double,5.6772e-15
p4pf_double,2.53262e-16
p4pf_double,3.54552e-14
p4pf_double,1.6025e-15
p4pf_double,2.48135e-12
p4pf_double,4.88783e-16
p4pf_double,1.613e-13
p4pf_double,4.31272e-13
p4pf_double,5.41999e-15
p4pf_double,2.49064e-16
p4pf_double,6.87103e-15
p4pf_double,3.40629e-14
p4pf_double,3.24262e-14
p4pf_double,1.99551e-15
p4pf_double,2.30382e-15
p4pf_double,1.89434e-14
p4pf_double,2.98353e-15
p4pf_double,1.29372e-16
p4pf_double,6.24626e-15
p4pf_double,1.25971e-15
p4pf_double,3.17555e-14
p4pf_double,3.58458e-14
p4pf_double,2.43127e-07
p4pf_double,1.81787e-15
p4pf_double,5.08327e-15
p4pf_double,1.52914e-14
p4pf_double,3.15133e-09
p4pf_double,2.40485e-13
p4pf_double,7.91786e-12
p4pf_double,5.27731e-14
p4pf_double,4.16348e-15
p4pf_double,8.97331e-15
p4pf_double,5.01949e-14
p4pf_double,1.04816e-13
p4pf_double,5.13227e-15
p4pf_double,3.98643e-15
p4pf_double,5.68549e-16
p4pf_double,1.94373e-12
p4pf_double,5.19573e-16
p4pf_double,6.31633e-15
p4pf_double,5.949e-16
p4pf_double,2.37072e-15
p4pf_double,1.56595e-13
p4pf_double,1.6327e-09
p4pf_double,6.17125e-16
p4pf_double,7.20669e-14
p4pf_double,5.67916e-16
p4pf_double,3.50963e-16
p4pf_double,4.62253e-11
p4pf_double,1.01067e-11
p4pf_double,4.07471e-13
p4pf_double,1.32289e-15
p4pf_double,1.57159e-14
p4pf_double,4.96054e-16
p4pf_double,4.78903e-14
p4pf_double,1.71191e-14
p4pf_double,7.01231e-12
p4pf_double,7.39766e-14
p4pf_double,2.70162e-14
p4pf_double,2.80144e-14
p4pf_double,5.47786e-16
p4pf_double,2.05586e-14
p4pf_double,1.46336e-14
p4pf_double,8.75399e-14
p4pf_double,1.07707e-15
p4pf_double,1.15966e-11
p4pf_double,9.28292e-15
p4pf_double,9.01476e-15
p4pf_double,1.44925e-13
p4pf_double,9.14241e-15
p4pf_double,4.9403e-15
p4pf_double,2.31037e-13
p4pf_double,9.84955e-12
p4pf_double,8.75668e-15
p4pf_double,4.5141e-14
p4pf_double,3.12661e-14
p4pf_double,7.60089e-16
p4pf_double,1.05777e-09
p4pf_double,7.92821e-14
p4pf_double,2.32901e-15
p4pf_double,5.77328e-14
p4pf_double,6.44297e-16
p4pf_double,6.24877e-14
p4pf_double,4.88472e-13
p4pf_double,3.17117e-14
p4pf_double,1.39201e-15
p4pf_double,1.77724e-15
p4pf_double,4.7755e-12
p4pf_double,1.23326e-10
p4pf_double,1.53574e-16
p4pf_double,1.41595e-14
p4pf_double,4.27395e-15
p4pf_double,5.36622e-14
p4pf_double,5.47902e-14
p4pf_double,1.65075e-15
p4pf_double,4.3805e-15
p4pf_double,8.09327e-15
p4pf_double,4.85976e-11
p4pf_double,4.0095e-09
p4pf_double,3.73831e-14
p4pf_double,4.69417e-12
p4pf_double,1.47951e-13
p4pf_double,1.39907e-15
p4pf_double,2.15927e-13
p4pf_double,0
p4pf_double,1.23289e-10
p4pf_double,1.209e-11
p4pf_double,2.99459e-14
p4pf_double,4.6481e-15
p4pf_double,4.13658e-14
p4pf_double,5.49676e-14
p4pf_double,1.39853e-11
p4pf_double,2.71107e-15
p4pf_double,1.41412e-13
p4pf_double,7.677e-15
p4pf_double,1.02637e-15
p4pf_double,7.68054e-08
p4pf_double,3.72464e-14
p4pf_double,5.77872e-11
p4pf_double,1.15484e-16
p4pf_double,4.48496e-15
p4pf_double,1.38905e-12
p4pf_double,9.56897e-15
p4pf_double,1.80193e-11
p4pf_double,3.54014e-16
p4pf_double,1.05002e-15
p4pf_double,1.36183e-11
p4pf_double,2.11384e-12
p4pf_double,1.32789e-14
p4pf_double,1.8828e-15
p4pf_double,6.57488e-16
p4pf_double,1.7393e-14
p4pf_double,1.27085e-14
p4pf_double,1.23494e-14
p4pf_double,3.6355e-09
p4pf_double,1.90829e-14
p4pf_double,6.54796e-15
p4pf_double,2.92433e-14
p4pf_double,4.41114e-09
p4pf_double,1.12642e-15
p4pf_double,2.31767e-15
p4pf_double,8.22564e-15
p4pf_double,4.51751e-15
p4pf_double,1.03083e-14
p4pf_double,1.81715e-14
p4pf_double,1.03653e-11
p4pf_double,3.44361e-09
p4pf_double,1.38123e-11
p4pf_double,6.94634e-15
p4pf_double,1.88199e-14
p4pf_double,2.12238e-14
p4pf_double,3.20794e-15
p4pf_double,3.64966e-15
p4pf_double,3.74887e-11
p4pf_double,4.86049e-14
p4pf_double,4.43262e-12
p4pf_double,4.7664e-11
p4pf_double,9.06178e-16
p4pf_double,4.15665e-13
p4pf_double,2.54468e-13
p4pf_double,1.55016e-14
p4pf_double,6.53696e-09
p4pf_double,5.6316e-15
p4pf_double,1.14766e-15
p4pf_double,7.24577e-16
p4pf_double,0
p4pf_double,1.61984e-16
p4pf_double,2.01312e-13
p4pf_double,8.37469e-14
p4pf_double,2.87081e-15
p4pf_double,2.9301e-16
p4pf_double,3.94394e-16
p4pf_double,1.76006e-15
p4pf_double,3.50188e-15
p4pf_double,1.27946e-12
p4pf_double,3.1969e-15
p4pf_double,1.48022e-13
p4pf_double,2.76709e-15
p4pf_double,2.02539e-07
p4pf_double,1.14254e-15
p4pf_double,9.25916e-16
p4pf_double,4.60469e-14
p4pf_double,1.23401e-15
p4pf_double,6.17199e-16
p4pf_double,3.68281e-16
p4pf_double,6.33934e-12
p4pf_double,2.72934e-15
p4pf_double,8.55614e-09
p4pf_double,4.49426e-15
p4pf_double,4.65806e-15
p4pf_double,2.99724e-11
p4pf_double,6.77731e-13
p4pf_double,2.28938e-15
p4pf_double,1.46574e-14
p4pf_double,2.51407e-14
p4pf_double,2.70861e-13
p4pf_double,0
p4pf_double,1.62492e-14
p4pf_double,6.07641e-16
p4pf_double,7.54265e-15
p4pf_double,8.91842e-15
p4pf_double,1.62134e-09
p4pf_double,1.19963e-10
p4pf_double,3.94097e-13
p4pf_double,2.08906e-15
p4pf_double,6.67786e-16
p4pf_double,0
p4pf_double,8.69929e-13
p4pf_double,1.64433e-14
p4pf_double,6.68384e-15
p4pf_double,2.19524e-13
p4pf_double,1.54499e-11
p4pf_double,1.02684e-15
p4pf_double,1.3382e-15
p4pf_double,2.30001e-15
p4pf_double,1.13137e-14
p4pf_double,1.6361e-13
p4pf_double,2.5837e-10
p4pf_double,9.68355e-15
p4pf_double,1.58112e-14
p4pf_double,1.15217e-15
p4pf_double,8.72407e-16
p4pf_double,1.13429e-15
p4pf_double,3.29049e-15
p4pf_double,1.4073e-14
p4pf_double,4.35763e-14
p4pf_double,3.0587e-15
p4pf_double,1.3725e-13
p4pf_double,4.26577e-11
p4pf_double,8.63246e-14
p4pf_double,3.61374e-12
p4pf_double,0
p4pf_double,2.92224e-14
p4pf_double,3.98872e-15
p4pf_double,2.89659e-14
p4pf_double,4.57699e-14
p4pf_double,2.75509e-15
p4pf_double,3.21148e-13
p4pf_double,1.24212e-14
p4pf_double,1.22459e-15
p4pf_double,1.47466e-15
p4pf_double,4.68396e-15
p4pf_double,2.07273e-13
p4pf_double,1.60083e-15
p4pf_double,2.23646e-14
p4pf_double,6.74864e-15
p4pf_double,3.15974e-11
p4pf_double,7.41962e-14
p4pf_double,3.42902e-15
p4pf_double,1.75874e-14
p4pf_double,5.00329e-15
p4pf_double,1.1191e-15
p4pf_double,8.71302e-16
p4pf_double,1.98351e-14
p4pf_double,5.88573e-14
p4pf_double,8.62262e-16
p4pf_double,1.63872e-14
p4pf_double,4.20137e-14
p4pf_double,2.16038e-14
p4pf_double,3.92723e-16
p4pf_double,2.97036e-14
p4pf_double,1.0905e-12
p4pf_double,5.34624e-07
p4pf_double,5.96762e-14
p4pf_double,3.68108e-16
p4pf_double,3.07264e-15
p4pf_double,1.06529e-14
p4pf_double,5.43749e-12
p4pf_double,1.69824e-14
p4pf_double,4.01765e-13
p4pf_double,9.5512e-15
p4pf_double,9.33532e-16
p4pf_double,0.000859353
p4pf_double,6.00417e-14
p4pf_double,9.94445e-14
p4pf_double,3.77839e-16
p4pf_double,1.5915e-16
p4pf_double,5.56395e-10
p4pf_double,2.4645e-14
p4pf_double,1.36779e-14
p4pf_double,3.11851e-16
p4pf_double,1.37183e-15
p4pf_double,5.75032e-12
p4pf_double,2.83185e-13
p4pf_double,3.70209e-16
p4pf_double,1.33433e-15
p4pf_double,9.37568e-15
p4pf_double,7.05087e-14
p4pf_double,2.5334e-15
p4pf_double,1.99473e-14
p4pf_double,2.53559e-16
p4pf_double,3.37488e-16
p4pf_double,7.4818e-15
p4pf_double,1.24619e-08
p4pf_double,4.53692e-12
p4pf_double,9.02582e-16
p4pf_double,1.09826e-15
p4pf_double,3.09553e-14
p4pf_double,3.07046e-15
p4pf_double,1.58261e-13
p4pf_double,1.49771e-15
p4pf_double,1.58417e-15
p4pf_double,9.77076e-11
p4pf_double,1.7497e-13
p4pf_double,9.0917e-15
p4pf_double,7.14397e-10
p4pf_double,2.83339e-15
p4pf_double,1.21794e-15
p4pf_double,1.53847e-13
p4pf_double,5.90389e-11
p4pf_double,6.1124e-12
p4pf_double,2.41368e-16
p4pf_double,9.16267e-15
p4pf_double,3.11637e-12
p4pf_double,4.69878e-15
p4pf_double,8.93298e-15
p4pf_double,8.44988e-12
p4pf_double,9.73992e-11
p4pf_double,7.61734e-15
p4pf_double,1.39678e-15
p4pf_double,3.84653e-16
p4pf_double,2.87894e-14
p4pf_double,1.92075e-15
p4pf_double,4.87958e-16
p4pf_double,6.06754e-16
p4pf_double,3.83766e-16
p4pf_double,6.06988e-14
p4pf_double,6.68892e-09
p4pf_double,2.27095e-14
p4pf_double,4.65222e-11
p4pf_double,4.09236e-14
p4pf_double,1.17025e-13
p4pf_double,3.78579e-15
p4pf_double,1.47188e-14
p4pf_double,8.30584e-16
p4pf_double,8.90113e-11
p4pf_double,4.22665e-14
p4pf_double,0
p4pf_double,4.94459e-15
p4pf_double,5.10142e-15
p4pf_double,1.11277e-14
p4pf_double,2.51163e-12
p4pf_double,2.64339e-15
p4pf_double,1.64563e-15
p4pf_double,2.02876e-14
p4pf_double,7.48405e-15
p4pf_double,5.54259e-16
p4pf_double,3.56736e-13
p4pf_double,5.07469e-10
p4pf_double,3.27599e-15
p4pf_double,1.73657e-15
p4pf_double,3.53935e-10
p4pf_double,1.87539e-14
p4pf_double,2.56814e-16
p4pf_double,2.1448e-16
p4pf_double,1.54491e-11
p4pf_double,1.64166e-14
p4pf_double,8.8555e-16
p4pf_double,5.88596e-16
p4pf_double,1.17943e-13
p4pf_double,2.83331e-14
p4pf_double,3.00682e-14
p4pf_double,1.3741e-14
p4pf_double,6.57559e-16
p4pf_double,2.22009e-14
p4pf_double,1.82925e-11
p4pf_double,5.70073e-14
p4pf_double,6.71816e-11
p4pf_double,2.63846e-14
p4pf_double,4.51476e-15
p4pf_double,1.26277e-15
p4pf_double,7.83512e-16
p4pf_double,1.60799e-14
p4pf_double,1.69459e-15
p4pf_double,2.73208e-13
p4pf_double,1.15889e-14
p4pf_double,1.27053e-15
p4pf_double,2.26701e-14
p4pf_double,2.15031e-15
p4pf_double,1.82043e-12
p4pf_double,4.83883e-14
p4pf_double,5.51266e-15
p4pf_double,3.74332e-14
p4pf_double,9.88445e-10
p4pf_double,1.55905e-10
p4pf_double,2.01282e-14
p4pf_double,2.07284e-12
p4pf_double,1.72105e-15
p4pf_double,9.16569e-13
p4pf_double,5.65675e-14
p4pf_double,1.5725e-16
p4pf_double,3.08367e-15
p4pf_double,0
p4pf_double,4.05969e-16
p4pf_double,1.11114e-14
p4pf_double,1.57239e-13
p4pf_double,2.768e-16
p4pf_double,4.09317e-10
p4pf_double,1.98864e-15
p4pf_double,2.49126e-14
p4pf_double,6.89865e-16
p4pf_double,7.88927e-16
p4pf_double,2.52036e-16
p4pf_double,1.17059e-09
p4pf_double,5.47484e-14
p4pf_double,2.53291e-15
p4pf_double,2.68453e-15
p4pf_double,4.11839e-15
p4pf_double,2.20443e-16
p4pf_double,1.15363e-10
p4pf_double,1.09554e-14
p4pf_double,7.01978e-11
p4pf_double,1.08067e-11
p4pf_double,7.49392e-16
p4pf_double,2.53796e-14
p4pf_double,2.08525e-11
p4pf_double,9.70369e-11
p4pf_double,3.82367e-14
p4pf_double,2.66269e-13
p4pf_double,7.08223e-14
p4pf_double,0
p4pf_double,4.26482e-16
p4pf_double,1.98422e-14
p4pf_double,7.22669e-16
p4pf_double,2.89564e-15
p4pf_double,1.44911e-12
p4pf_double,8.64591e-14
p4pf_double,5.02421e-14
p4pf_double,7.20235e-16
p4pf_double,2.06956e-15
p4pf_double,3.72447e-15
p4pf_double,1.10395e-09
p4pf_double,9.34664e-13
p4pf_double,2.44391e-13
p4pf_double,2.0394e-15
p4pf_double,4.64265e-12
p4pf_double,7.495e-14
p4pf_double,8.78228e-14
p4pf_double,2.13315e-16
p4pf_double,2.64029e-13
p4pf_double,3.93e-15
p4pf_double,2.22675e-14
p4pf_double,1.91421e-14
p4pf_double,7.63617e-14
p4pf_double,3.44452e-16
p4pf_double,1.40964e-15
p4pf_double,2.83886e-10
p4pf_single,8.08357e-05
p4pf_single,7.49881e-07
p4pf_single,4.38142e-06
p4pf_single,0.00030338
p4pf_single,NaN
p4pf_single,1.39458e-06
p4pf_single,5.16449e-06
p4pf_single,9.9744e-06
p4pf_single,5.75546e-06
p4pf_single,1.01697e-05
p4pf_single,6.05489e-05
p4pf_single,6.87048e-07
p4pf_single,0.000163718
p4pf_single,0.000127661
p4pf_single,2.73479e-07
p4pf_single,1.86355e-05
p4pf_single,4.71212e-06
p4pf_single,4.67797e-07
p4pf_single,4.79279e-05
p4pf_single,3.61558e-06
p4pf_single,7.82897e-08
p4pf_single,4.71709e-08
p4pf_single,2.27904e-08
p4pf_single,4.21796e-05
p4pf_single,6.64718e-07
p4pf_single,9.15994e-06
p4pf_single,1.43223e-07
p4pf_single,1.70083e-05
p4pf_single,5.9842e-08
p4pf_single,2.2589e-05
p4pf_single,4.21529e-05
p4pf_single,1.70435e-05
p4pf_single,1.75434e-06
p4pf_single,0.00017166
p4pf_single,1.43256e-06
p4pf_single,4.00479e-05
p4pf_single,1.95401e-05
p4pf_single,1.35267e-06
p4pf_single,0.000108135
p4pf_single,7.86048e-06
p4pf_single,0.000317005
p4pf_single,8.59975e-07
p4pf_single,0.000141736
p4pf_single,0.000244009
p4pf_single,3.02421e-05
p4pf_single,7.85316e-06
p4pf_single,2.59805e-06
p4pf_single,1.98647e-05
p4pf_single,9.14151e-06
p4pf_single,8.68697e-05
p4pf_single,2.05111e-06
p4pf_single,4.24312e-05
p4pf_single,1.84993e-06
p4pf_single,8.26862e-08
p4pf_single,9.98715e-07
p4pf_single,7.24497e-06
p4pf_single,1.0677e-06
p4pf_single,5.02745e-06
p4pf_single,8.58357e-06
p4pf_single,2.41753e-05
p4pf_single,1.6166e-07
p4pf_single,4.68127e-06
p4pf_single,3.37667e-06
p4pf_single,5.02032e-05
p4pf_single,9.01028e-06
p4pf_single,2.72714e-06
p4pf_single,6.33945e-05
p4pf_single,3.46184e-06
p4pf_single,1.97019e-06
p4pf_single,1.58508e-05
p4pf_single,9.53652e-06
p4pf_single,1.79428e-06
p4pf_single,3.01357e-07
p4pf_single,4.01081e-05
p4pf_single,1.12383e-05
p4pf_single,1.23306e-06
p4pf_single,1.80065e-07
p4pf_single,3.65259e-05
p4pf_single,4.28773e-05
p4pf_single,1.70083e-05
p4pf_single,1.4853e-08
p4pf_single,6.13272e-06
p4pf_single,1.39024e-06
p4pf_single,0.000521693
p4pf_single,2.91562e-06
p4pf_single,1.60302e-05
p4pf_single,1.13525e-05
p4pf_single,5.03053e-05
p4pf_single,6.9947e-05
p4pf_single,3.08025e-06
p4pf_single,2.97077e-06
p4pf_single,2.72991e-07
p4pf_single,3.2151e-06
p4pf_single,1.64838e-06
p4pf_single,0.00022318
p4pf_single,1.04747e-07
p4pf_single,5.84749e-10
p4pf_single,8.43113e-05
p4pf_single,7.89764e-05
p4pf_single,0.000106771
p4pf_single,1.01439e-06
p4pf_single,7.27047e-07
p4pf_single,4.40516e-08
p4pf_single,1.99672e-05
p4pf_single,3.87951e-06
p4pf_single,1.03904e-05
p4pf_single,1.13705e-05
p4pf_single,1.15129e-06
p4pf_single,2.5187e-05
p4pf_single,8.03948e-06
p4pf_single,0.000111945
p4pf_single,1.68291e-07
p4pf_single,2.07478e-06
p4pf_single,9.54893e-07
p4pf_single,1.30281e-05
p4pf_single,0.000667994
p4pf_single,6.40706e-06
p4pf_single,1.75026e-07
p4pf_single,1.31953e-05
p4pf_single,3.05577e-05
p4pf_single,0.00162587
p4pf_single,9.50943e-07
p4pf_single,0.00158826
p4pf_single,6.32489e-10
p4pf_single,9.22098e-06
p4pf_single,NaN
p4pf_single,5.57508e-06
p4pf_single,0.00392002
p4pf_single,4.5415e-07
p4pf_single,3.17872e-07
p4pf_single,3.52292e-07
p4pf_single,3.92612e-07
p4pf_single,4.46107e-05
p4pf_single,1.86261e-06
p4pf_single,0.000110221
p4pf_single,2.71826e-07
p4pf_single,2.0015e-06
p4pf_single,2.38378e-07
p4pf_single,1.64837e-05
p4pf_single,3.57423e-06
p4pf_single,9.99332e-08
p4pf_single,8.37698e-06
p4pf_single,1.67891e-05
p4pf_single,3.73106e-07
p4pf_single,2.35734e-05
p4pf_single,2.23271e-07
p4pf_single,9.9551e-06
p4pf_single,7.56497e-08
p4pf_single,7.57493e-06
p4pf_single,2.02617e-05
p4pf_single,0.000566703
p4pf_single,2.95793e-07
p4pf_single,3.36468e-07
p4pf_single,5.87214e-06
p4pf_single,3.3526e-06
p4pf_single,4.43181e-06
p4pf_single,1.34716e-06
p4pf_single,8.78988e-06
p4pf_single,0.000168811
p4pf_single,5.68291e-06
p4pf_single,5.28788e-09
p4pf_single,0.0347531
p4pf_single,1.99296e-06
p4pf_single,9.29992e-07
p4pf_single,1.89392e-07
p4pf_single,0.000216208
p4pf_single,8.12406e-05
p4pf_single,1.01279e-06
p4pf_single,9.69929e-06
p4pf_single,4.16577e-06
p4pf_single,8.94152e-05
p4pf_single,NaN
p4pf_single,0.000416749
p4pf_single,7.93819e-05
p4pf_single,9.52978e-06
p4pf_single,5.64369e-05
p4pf_single,1.29462e-08
p4pf_single,1.9595e-05
p4pf_single,6.09451e-06
p4pf_single,1.23306e-06
p4pf_single,1.04978e-05
p4pf_single,6.22757e-07
p4pf_single,3.49887e-06
p4pf_single,8.69104e-07
p4pf_single,2.2823e-06
p4pf_single,3.42015e-06
p4pf_single,1.56555e-07
p4pf_single,9.3357e-05
p4pf_single,7.04289e-05
p4pf_single,6.78098e-06
p4pf_single,5.74763e-08
p4pf_single,0.000949214
p4pf_single,2.7995e-07
p4pf_single,3.01313e-08
p4pf_single,5.17533e-06
p4pf_single,0.00111858
p4pf_single,4.28874e-07
p4pf_single,0.000724651
p4pf_single,3.36139e-08
p4pf_single,6.16391e-06
p4pf_single,1.1558e-06
p4pf_single,1943.8
p4pf_single,2.18066e-06
p4pf_single,1.34801e-06
p4pf_single,9.8143e-07
p4pf_single,2.05727e-06
p4pf_single,0.000828004
p4pf_single,0.000206434
p4pf_single,4.89547e-07
p4pf_single,1.95749e-05
p4pf_single,1.88848e-06
