algorithm,df
p4pf_double,7.40637e-13
p4pf_double,6.04332e-15
p4pf_double,2.69248e-14
p4pf_double,1.23149e-10
p4pf_double,4.23937e-11
p4pf_double,9.59365e-13
p4pf_double,1.95013e-13
p4pf_double,5.86454e-13
p4pf_double,8.88491e-14
p4pf_double,1.39666e-14
p4pf_double,6.25042e-13
p4pf_double,3.37638e-15
p4pf_double,3.77207e-15
p4pf_double,5.00497e-14
p4pf_double,7.23786e-15
p4pf_double,8.40362e-14
p4pf_double,3.79684e-14
p4pf_double,2.71405e-13
p4pf_double,1.14792e-15
p4pf_double,1.20201e-13
p4pf_double,8.86654e-11
p4pf_double,5.66432e-14
p4pf_double,1.05089e-13
p4pf_double,5.50039e-13
p4pf_double,9.5239e-09
p4pf_double,6.26858e-14
p4pf_double,2.39157e-10
p4pf_double,3.62586e-12
p4pf_double,4.43935e-14
p4pf_double,3.30252e-11
p4pf_double,1.10072e-10
p4pf_double,1.67662e-11
p4pf_double,1.41805e-13
p4pf_double,8.3494e-16
p4pf_double,1.77323e-12
p4pf_double,9.81737e-14
p4pf_double,2.5345e-09
p4pf_double,1.82707e-14
p4pf_double,3.31807e-14
p4pf_double,3.59547e-14
p4pf_double,2.48794e-13
p4pf_double,5.53486e-14
p4pf_double,1.38909e-05
p4pf_double,4.3598e-11
p4pf_double,8.55846e-12
p4pf_double,6.55495e-14
p4pf_double,1.68507e-12
p4pf_double,1.72834e-09
p4pf_double,1.69777e-12
p4pf_double,5.27619e-08
p4pf_double,3.7381e-15
p4pf_double,3.93267e-14
p4pf_double,6.26526e-10
p4pf_double,2.1768e-14
p4pf_double,1.24146e-13
p4pf_double,2.73223e-13
p4pf_double,4.27729e-13
p4pf_double,5.07236e-15
p4pf_double,7.44861e-14
p4pf_double,2.99515e-12
p4pf_double,7.31103e-14
p4pf_double,2.70633e-14
p4pf_double,2.21578e-12
p4pf_double,5.03633e-07
p4pf_double,1.23265e-13
p4pf_double,4.20556e-14
p4pf_double,2.57957e-13
p4pf_double,3.27298e-13
p4pf_double,1.12405e-12
p4pf_double,8.53793e-11
p4pf_double,7.64779e-14
p4pf_double,4.2577e-11
p4pf_double,6.53008e-11
p4pf_double,4.12419e-15
p4pf_double,5.29076e-12
p4pf_double,2.33359e-14
p4pf_double,2.42005e-14
p4pf_double,3.43193e-11
p4pf_double,9.4921e-15
p4pf_double,3.31304e-15
p4pf_double,3.83216e-14
p4pf_double,2.29736e-13
p4pf_double,1.05934e-12
p4pf_double,1.00388e-14
p4pf_double,4.32905e-15
p4pf_double,1.47479e-12
p4pf_double,1.91532e-14
p4pf_double,2.75379e-13
p4pf_double,9.07278e-08
p4pf_double,2.01779e-14
p4pf_double,6.56043e-10
p4pf_double,1.38013e-12
p4pf_double,5.16119e-14
p4pf_double,1.30691e-09
p4pf_double,1.97853e-14
p4pf_double,2.7189e-14
p4pf_double,6.68237e-07
p4pf_double,8.01379e-13
p4pf_double,2.62287e-13
p4pf_double,4.45845e-13
p4pf_double,6.03434e-14
p4pf_double,8.0494e-12
p4pf_double,1.7336e-13
p4pf_double,1.95449e-15
p4pf_double,2.94152e-15
p4pf_double,8.33163e-14
p4pf_double,5.32538e-13
p4pf_double,3.90481e-13
p4pf_double,2.87021e-14
p4pf_double,1.09931e-13
p4pf_double,8.8404e-15
p4pf_double,3.80942e-13
p4pf_double,8.21967e-15
p4pf_double,9.93051e-14
p4pf_double,5.21761e-15
p4pf_double,1.68996e-14
p4pf_double,7.61931e-15
p4pf_double,2.18695e-07
p4pf_double,6.86358e-14
p4pf_double,1.81836e-11
p4pf_double,1.58667e-13
p4pf_double,1.13044e-12
p4pf_double,2.42112e-07
p4pf_double,1.06111e-14
p4pf_double,7.71194e-14
p4pf_double,2.19956e-13
p4pf_double,5.28116e-14
p4pf_double,4.47576e-14
p4pf_double,2.90072e-14
p4pf_double,1.59532e-14
p4pf_double,3.07398e-13
p4pf_double,2.4122e-13
p4pf_double,1.74764e-13
p4pf_double,4.64304e-15
p4pf_double,1.95496e-14
p4pf_double,2.21886e-15
p4pf_double,1.52021e-09
p4pf_double,4.92538e-12
p4pf_double,1.06532e-14
p4pf_double,3.83725e-11
p4pf_double,7.69959e-13
p4pf_double,1.5137e-08
p4pf_double,4.88182e-14
p4pf_double,8.09717e-13
p4pf_double,1.91618e-14
p4pf_double,2.17048e-15
p4pf_double,1.16919e-13
p4pf_double,7.10845e-14
p4pf_double,3.75317e-13
p4pf_double,2.54644e-14
p4pf_double,1.37501e-13
p4pf_double,3.42296e-15
p4pf_double,5.77271e-10
p4pf_double,2.32242e-11
p4pf_double,2.76977e-13
p4pf_double,2.42697e-14
p4pf_double,1.49654e-15
p4pf_double,1.68081e-13
p4pf_double,7.55502e-14
p4pf_double,5.06821e-14
p4pf_double,6.39501e-14
p4pf_double,6.59308e-12
p4pf_double,3.52367e-11
p4pf_double,4.60679e-14
p4pf_double,6.32472e-14
p4pf_double,2.88987e-13
p4pf_double,1.20329e-14
p4pf_double,4.95114e-15
p4pf_double,8.87718e-12
p4pf_double,1.63114e-14
p4pf_double,1.72808e-14
p4pf_double,7.17158e-11
p4pf_double,1.43647e-09
p4pf_double,8.96225e-14
p4pf_double,1.11319e-13
p4pf_double,4.82768e-14
p4pf_double,8.43609e-15
p4pf_double,1.26724e-14
p4pf_double,1.46326e-11
p4pf_double,3.03819e-14
p4pf_double,7.9722e-15
p4pf_double,3.26539e-11
p4pf_double,1.03341e-14
p4pf_double,2.13615e-11
p4pf_double,7.11081e-15
p4pf_double,1.76976e-14
p4pf_double,3.50507e-13
p4pf_double,1.84022e-12
p4pf_double,9.56529e-13
p4pf_double,1.85796e-13
p4pf_double,2.911e-13
p4pf_double,2.50967e-12
p4pf_double,6.74162e-14
p4pf_double,7.33725e-15
p4pf_double,1.38646e-13
p4pf_double,1.73809e-14
p4pf_double,4.95014e-13
p4pf_double,1.73539e-11
p4pf_double,7.99388e-10
p4pf_double,1.53831e-13
p4pf_double,8.25397e-12
p4pf_double,1.73318e-15
p4pf_double,4.13142e-15
p4pf_double,1.06014e-14
p4pf_double,7.12062e-14
p4pf_double,1.36085e-14
p4pf_double,4.77821e-14
p4pf_double,1.5176e-13
p4pf_double,7.15882e-14
p4pf_double,9.96637e-15
p4pf_double,4.57271e-15
p4pf_double,4.21307e-07
p4pf_double,1.66134e-14
p4pf_double,6.01245e-13
p4pf_double,2.05988e-11
p4pf_double,2.50693e-14
p4pf_double,7.43491e-13
p4pf_double,1.66679e-12
p4pf_double,3.43818e-14
p4pf_double,3.28757e-15
p4pf_double,1.79306e-13
p4pf_double,4.56368e-13
p4pf_double,3.02025e-15
p4pf_double,2.76123e-14
p4pf_double,4.56546e-14
p4pf_double,2.3399e-10
p4pf_double,1.52505e-10
p4pf_double,6.36786e-14
p4pf_double,3.0364e-13
p4pf_double,3.02487e-16
p4pf_double,1.98058e-13
p4pf_double,3.25503e-14
p4pf_double,9.79596e-15
p4pf_double,2.00742e-13
p4pf_double,1.81544e-14
p4pf_double,4.91141e-13
p4pf_double,5.07766e-14
p4pf_double,2.4873e-14
p4pf_double,5.30827e-13
p4pf_double,1.01162e-13
p4pf_double,1.0558e-14
p4pf_double,9.50723e-05
p4pf_double,1.67862e-12
p4pf_double,4.19191e-11
p4pf_double,3.95661e-13
p4pf_double,4.27309e-12
p4pf_double,1.32796e-13
p4pf_double,4.10146e-10
p4pf_double,8.98347e-14
p4pf_double,1.39888e-14
p4pf_double,9.80646e-15
p4pf_double,5.74744e-15
p4pf_double,1.05975e-12
p4pf_double,7.76703e-13
p4pf_double,6.40004e-14
p4pf_double,2.76495e-14
p4pf_double,4.74909e-15
p4pf_double,1.78948e-09
p4pf_double,1.58702e-13
p4pf_double,3.00766e-09
p4pf_double,1.06915e-13
p4pf_double,1.34887e-12
p4pf_double,8.44076e-13
p4pf_double,5.90863e-14
p4pf_double,8.10116e-15
p4pf_double,4.17544e-10
p4pf_double,1.71258e-12
p4pf_double,8.99456e-11
p4pf_double,3.17617e-13
p4pf_double,1.08319e-14
p4pf_double,1.20141e-13
p4pf_double,9.32724e-15
p4pf_double,2.25665e-15
p4pf_double,1.37845e-14
p4pf_double,6.05913e-15
p4pf_double,9.55838e-10
p4pf_double,7.27893e-15
p4pf_double,9.73568e-15
p4pf_double,1.70702e-15
p4pf_double,1.3464e-13
p4pf_double,8.4423e-11
p4pf_double,3.06111e-12
p4pf_double,1.01452e-11
p4pf_double,5.80872e-14
p4pf_double,4.77901e-13
p4pf_double,5.19356e-13
p4pf_double,3.85062e-13
p4pf_double,1.7199e-12
p4pf_double,1.77265e-13
p4pf_double,1.57447e-13
p4pf_double,4.92943e-09
p4pf_double,6.88718e-14
p4pf_double,1.06518e-13
p4pf_double,1.67783e-14
p4pf_double,9.09187e-15
p4pf_double,1.46497e-14
p4pf_double,1.99597e-14
p4pf_double,6.08557e-14
p4pf_double,1.06282e-10
p4pf_double,3.4115e-12
p4pf_double,9.95838e-15
p4pf_double,3.97358e-14
p4pf_double,1.91654e-14
p4pf_double,4.61716e-14
p4pf_double,3.95645e-14
p4pf_double,1.01656e-13
p4pf_double,3.13454e-15
p4pf_double,1.76766e-16
p4pf_double,3.25817e-12
p4pf_double,5.27552e-14
p4pf_double,3.84729e-15
p4pf_double,2.21731e-14
p4pf_double,4.96846e-12
p4pf_double,1.61228e-16
p4pf_double,2.82122e-13
p4pf_double,8.05297e-15
p4pf_double,6.56983e-16
p4pf_double,6.07575e-14
p4pf_double,3.45584e-14
p4pf_double,8.05319e-15
p4pf_double,7.28876e-15
p4pf_double,3.53743e-13
p4pf_double,1.05623e-13
p4pf_double,4.52388e-15
p4pf_double,5.5647e-09
p4pf_double,2.42744e-12
p4pf_double,5.78083e-15
p4pf_double,2.6915e-13
p4pf_double,6.26379e-14
p4pf_double,4.80864e-15
p4pf_double,2.39081e-13
p4pf_double,2.40157e-14
p4pf_double,5.15309e-12
p4pf_double,2.09849e-14
p4pf_double,6.35226e-14
p4pf_double,2.61327e-13
p4pf_double,4.6909e-14
p4pf_double,9.70821e-13
p4pf_double,3.509e-14
p4pf_double,5.58653e-16
p4pf_double,7.79662e-14
p4pf_double,1.81262e-13
p4pf_double,8.93084e-15
p4pf_double,4.20531e-12
p4pf_double,7.73221e-14
p4pf_double,5.74982e-15
p4pf_double,1.87114e-11
p4pf_double,2.852e-15
p4pf_double,3.6519e-08
p4pf_double,6.19414e-13
p4pf_double,3.95507e-05
p4pf_double,4.93203e-14
p4pf_double,8.30611e-14
p4pf_double,8.69563e-10
p4pf_double,4.95052e-14
p4pf_double,5.75731e-11
p4pf_double,6.3466e-12
p4pf_double,4.32119e-14
p4pf_double,1.20988e-14
p4pf_double,8.43555e-14
p4pf_double,2.09658e-13
p4pf_double,4.24053e-14
p4pf_double,8.16154e-13
p4pf_double,3.42895e-12
p4pf_double,2.87809e-10
p4pf_double,6.92306e-12
p4pf_double,7.33307e-14
p4pf_double,1.19002e-16
p4pf_double,2.25141e-11
p4pf_double,3.62048e-15
p4pf_double,2.19272e-13
p4pf_double,3.02478e-16
p4pf_double,3.98948e-11
p4pf_double,8.66897e-11
p4pf_double,1.3461e-13
p4pf_double,8.9472e-12
p4pf_double,3.58253e-13
p4pf_double,8.08592e-14
p4pf_double,2.10271e-14
p4pf_double,4.33444e-10
p4pf_double,3.0753e-14
p4pf_double,7.63855e-12
p4pf_double,2.07786e-12
p4pf_double,7.80864e-14
p4pf_double,1.58377e-10
p4pf_double,5.76277e-14
p4pf_double,1.35644e-07
p4pf_double,3.09393e-14
p4pf_double,4.00368e-10
p4pf_double,3.01701e-15
p4pf_double,5.21423e-13
p4pf_double,2.23467e-14
p4pf_double,1.70899e-14
p4pf_double,5.53486e-13
p4pf_double,7.73438e-15
p4pf_double,5.00952e-14
p4pf_double,2.46351e-14
p4pf_double,3.11762e-14
p4pf_double,1.21953e-14
p4pf_double,2.79288e-13
p4pf_double,3.1455e-12
p4pf_double,9.76103e-15
p4pf_double,1.35591e-07
p4pf_double,1.86263e-10
p4pf_double,2.3463e-14
p4pf_double,3.78273e-13
p4pf_double,4.80879e-13
p4pf_double,4.02204e-09
p4pf_double,3.85481e-15
p4pf_double,1.7886e-13
p4pf_double,2.00873e-14
p4pf_double,3.81184e-15
p4pf_double,5.75415e-14
p4pf_double,7.9774e-14
p4pf_double,5.86761e-14
p4pf_double,1.1425e-14
p4pf_double,6.49632e-11
p4pf_double,1.0815e-15
p4pf_double,1.4441e-14
p4pf_double,5.31268e-15
p4pf_double,1.5397e-16
p4pf_double,1.22232e-11
p4pf_double,9.12008e-15
p4pf_double,3.87938e-12
p4pf_double,9.49038e-15
p4pf_double,3.11882e-14
p4pf_double,4.75739e-14
p4pf_double,6.62509e-15
p4pf_double,4.79006e-13
p4pf_double,1.13623e-13
p4pf_double,1.30314e-13
p4pf_double,8.12569e-14
p4pf_double,1.16776e-15
p4pf_double,3.3524e-12
p4pf_double,2.42539e-15
p4pf_double,8.40437e-14
p4pf_double,1.46387e-13
p4pf_double,4.08327e-12
p4pf_double,7.15626e-15
p4pf_double,1.64387e-10
p4pf_double,2.07422e-14
p4pf_double,3.26557e-15
p4pf_double,5.69109e-15
p4pf_double,1.43498e-13
p4pf_double,3.69389e-14
p4pf_double,2.65721e-14
p4pf_double,3.07539e-11
p4pf_double,2.43678e-15
p4pf_double,1.82102e-13
p4pf_double,5.41113e-14
p4pf_double,7.61696e-14
p4pf_double,3.58826e-09
p4pf_double,2.13595e-12
p4pf_double,1.90261e-11
p4pf_double,2.42904e-10
p4pf_double,3.4386e-12
p4pf_double,3.44513e-12
p4pf_double,1.22677e-12
p4pf_double,1.82758e-13
p4pf_double,3.04085e-11
p4pf_double,1.13481e-11
p4pf_double,9.74319e-15
p4pf_double,1.13204e-14
p4pf_double,6.22026e-15
p4pf_double,1.27936e-13
p4pf_double,3.51462e-14
p4pf_double,7.55913e-12
p4pf_double,1.29164e-14
p4pf_double,8.75986e-13
p4pf_double,7.57118e-14
p4pf_double,9.5735e-16
p4pf_double,1.21606e-14
p4pf_double,2.17359e-14
p4pf_double,1.46666e-15
p4pf_double,3.25023e-16
p4pf_double,1.10282e-12
p4pf_double,1.48687e-14
p4pf_double,5.58907e-14
p4pf_double,9.55162e-15
p4pf_double,1.09097e-13
p4pf_double,2.66395e-14
p4pf_double,6.89527e-15
p4pf_double,4.76058e-14
p4pf_double,4.83683e-11
p4pf_double,5.0551e-13
p4pf_double,2.79108e-12
p4pf_double,1.15534e-13
p4pf_double,1.62211e-14
p4pf_double,6.2957e-15
p4pf_double,1.86905e-15
p4pf_double,1.55305e-12
p4pf_double,3.1935e-11
p4pf_double,2.05598e-14
p4pf_double,8.48631e-13
p4pf_double,5.46831e-13
p4pf_double,3.45922e-10
p4pf_double,3.31104e-14
p4pf_double,8.77084e-14
p4pf_double,6.10074e-13
p4pf_double,1.60768e-13
p4pf_double,4.19401e-09
p4pf_double,1.73991e-11
p4pf_double,4.90704e-14
p4pf_double,4.41807e-14
p4pf_double,4.4902e-11
p4pf_double,2.36155e-14
p4pf_double,1.85144e-13
p4pf_double,6.01683e-15
p4pf_double,2.90402e-15
p4pf_double,6.03362e-15
p4pf_double,9.39081e-13
p4pf_double,3.73231e-14
p4pf_double,6.08702e-15
p4pf_double,3.00242e-11
p4pf_double,9.74938e-13
p4pf_double,1.96078e-14
p4pf_double,1.95064e-13
p4pf_double,1.05185e-14
p4pf_double,2.53971e-13
p4pf_double,2.31063e-14
p4pf_double,1.72314e-05
p4pf_double,3.14032e-14
p4pf_double,1.46955e-13
p4pf_double,2.09351e-11
p4pf_double,1.38507e-14
p4pf_double,1.98796e-14
p4pf_double,5.88975e-12
p4pf_double,5.18193e-14
p4pf_double,2.6684e-08
p4pf_double,2.5222e-15
p4pf_double,1.81838e-12
p4pf_double,2.41055e-13
p4pf_double,1.33389e-13
p4pf_double,4.66511e-15
p4pf_double,7.6844e-15
p4pf_double,1.17877e-13
p4pf_double,5.79798e-14
p4pf_double,2.15263e-13
p4pf_double,7.77837e-15
p4pf_double,1.233e-14
p4pf_double,5.99784e-14
p4pf_double,1.17099e-13
p4pf_double,1.80489e-11
p4pf_double,1.43032e-13
p4pf_double,3.36537e-14
p4pf_double,3.73764e-13
p4pf_double,3.01812e-13
p4pf_double,1.63177e-11
p4pf_double,4.55986e-14
p4pf_double,2.63506e-14
p4pf_double,4.01329e-14
p4pf_double,4.01207e-13
p4pf_double,8.01539e-14
p4pf_double,5.66263e-12
p4pf_double,5.33699e-14
p4pf_double,4.19124e-15
p4pf_double,2.81766e-10
p4pf_double,6.25008e-14
p4pf_double,8.28453e-14
p4pf_double,1.33077e-14
p4pf_double,2.34722e-12
p4pf_double,2.56567e-12
p4pf_double,1.20563e-14
p4pf_double,3.31399e-15
p4pf_double,7.15503e-07
p4pf_double,2.54551e-13
p4pf_double,1.0832e-13
p4pf_double,5.23755e-14
p4pf_double,1.60822e-14
p4pf_double,6.60887e-14
p4pf_double,8.17217e-07
p4pf_double,6.24004e-15
p4pf_double,1.26445e-15
p4pf_double,3.1866e-14
p4pf_double,8.12913e-15
p4pf_double,3.19737e-14
p4pf_double,1.45938e-12
p4pf_double,2.33633e-14
p4pf_double,4.22375e-13
p4pf_double,1.71817e-14
p4pf_double,2.17261e-13
p4pf_double,3.08904e-14
p4pf_double,1.39793e-14
p4pf_double,3.36502e-14
p4pf_double,1.72153e-14
p4pf_double,1.1568e-13
p4pf_double,1.56869e-14
p4pf_double,8.17165e-13
p4pf_double,4.2684e-13
p4pf_double,1.37316e-13
p4pf_double,3.27156e-13
p4pf_double,5.30335e-08
p4pf_double,1.24778e-14
p4pf_double,7.67736e-14
p4pf_double,4.41017e-14
p4pf_double,5.8813e-16
p4pf_double,1.89936e-13
p4pf_double,5.60787e-14
p4pf_double,5.68539e-13
p4pf_double,2.88021e-11
p4pf_double,6.72286e-15
p4pf_double,2.78018e-11
p4pf_double,2.24404e-12
p4pf_double,8.14137e-12
p4pf_double,3.40267e-13
p4pf_double,3.95459e-10
p4pf_double,5.46528e-08
p4pf_double,2.44563e-13
p4pf_double,9.17683e-13
p4pf_double,1.80994e-15
p4pf_double,1.73321e-11
p4pf_double,1.33532e-09
p4pf_double,1.44692e-13
p4pf_double,2.67079e-14
p4pf_double,1.34778e-16
p4pf_double,1.47912e-09
p4pf_double,2.02202e-13
p4pf_double,1.08133e-13
p4pf_double,2.40472e-13
p4pf_double,7.80842e-15
p4pf_double,7.28719e-12
p4pf_double,1.09879e-15
p4pf_double,2.45857e-13
p4pf_double,2.28553e-14
p4pf_double,4.37994e-08
p4pf_double,2.72035e-10
p4pf_double,8.99173e-14
p4pf_double,1.93338e-09
p4pf_double,1.81363e-12
p4pf_double,2.46024e-13
p4pf_double,9.48638e-12
p4pf_double,1.4178e-11
p4pf_double,1.30244e-12
p4pf_double,2.65809e-11
p4pf_double,1.46906e-14
p4pf_double,5.26954e-15
p4pf_double,4.92894e-14
p4pf_double,2.39206e-16
p4pf_double,1.72262e-14
p4pf_double,3.52487e-14
p4pf_double,1.88973e-15
p4pf_double,9.78138e-16
p4pf_double,1.7994e-13
p4pf_double,1.63945e-15
p4pf_double,1.76138e-12
p4pf_double,8.01062e-11
p4pf_double,1.54416e-15
p4pf_double,3.37064e-14
p4pf_double,1.29415e-14
p4pf_double,1.09494e-14
p4pf_double,6.9761e-14
p4pf_double,7.48621e-15
p4pf_double,3.2017e-14
p4pf_double,1.49401e-13
p4pf_double,2.71232e-12
p4pf_double,8.79792e-14
p4pf_double,1.17913e-08
p4pf_double,1.60482e-14
p4pf_double,1.52195e-14
p4pf_double,1.22749e-12
p4pf_double,5.33414e-15
p4pf_double,1.12222e-12
p4pf_double,1.05822e-14
p4pf_double,1.81821e-11
p4pf_double,3.75223e-11
p4pf_double,2.04774e-13
p4pf_double,3.88257e-14
p4pf_double,6.3941e-15
p4pf_double,1.8935e-15
p4pf_double,1.95294e-13
p4pf_double,6.89882e-15
p4pf_double,3.05824e-14
p4pf_double,6.20442e-14
p4pf_double,3.14422e-11
p4pf_double,5.09394e-14
p4pf_double,5.94208e-13
p4pf_double,1.59632e-13
p4pf_double,6.8212e-14
p4pf_double,1.16627e-14
p4pf_double,7.94657e-14
p4pf_double,1.00257e-14
p4pf_double,5.60865e-15
p4pf_double,6.34084e-14
p4pf_double,1.69172e-13
p4pf_double,6.14996e-15
p4pf_double,7.38951e-14
p4pf_double,2.37746e-14
p4pf_double,4.87129e-15
p4pf_double,4.48086e-15
p4pf_double,1.16938e-10
p4pf_double,1.75716e-13
p4pf_double,5.50077e-11
p4pf_double,2.9863e-12
p4pf_double,4.39618e-13
p4pf_double,2.63167e-14
p4pf_double,3.23171e-13
p4pf_double,9.43946e-14
p4pf_double,1.37505e-15
p4pf_double,1.90021e-12
p4pf_double,6.6848e-12
p4pf_double,3.57768e-13
p4pf_double,3.69915e-15
p4pf_double,1.08394e-14
p4pf_double,0.0280155
p4pf_double,2.73143e-12
p4pf_double,1.55567e-14
p4pf_double,9.82896e-14
p4pf_double,1.74154e-14
p4pf_double,2.36788e-14
p4pf_double,1.1633e-14
p4pf_double,2.37861e-08
p4pf_double,7.53746e-11
p4pf_double,9.60874e-12
p4pf_double,1.51972e-14
p4pf_double,2.59276e-14
p4pf_double,5.67059e-13
p4pf_double,1.48731e-12
p4pf_double,8.36138e-12
p4pf_double,5.40285e-12
p4pf_double,1.10885e-11
p4pf_double,1.24404e-13
p4pf_double,1.10233e-14
p4pf_double,1.44291e-05
p4pf_double,9.53778e-14
p4pf_double,1.40587e-14
p4pf_double,5.26858e-14
p4pf_double,5.70455e-14
p4pf_double,4.50495e-13
p4pf_double,3.58862e-14
p4pf_double,2.56852e-10
p4pf_double,2.82382e-15
p4pf_double,3.2504e-14
p4pf_double,1.20409e-14
p4pf_double,3.35092e-14
p4pf_double,2.55332e-14
p4pf_double,3.19821e-09
p4pf_double,8.14433e-14
p4pf_double,4.52197e-11
p4pf_double,1.29361e-13
p4pf_double,2.93303e-15
p4pf_double,3.61755e-15
p4pf_double,1.68922e-14
p4pf_double,2.94822e-15
p4pf_double,4.89681e-15
p4pf_double,3.69473e-14
p4pf_double,1.68073e-14
p4pf_double,1.54241e-14
p4pf_double,2.51526e-15
p4pf_double,2.43463e-14
p4pf_double,5.9337e-14
p4pf_double,3.60276e-12
p4pf_double,2.82851e-14
p4pf_double,1.59357e-08
p4pf_double,2.66453e-14
p4pf_double,5.08102e-15
p4pf_double,1.60242e-11
p4pf_double,4.44013e-11
p4pf_double,2.96321e-14
p4pf_double,4.12866e-15
p4pf_double,5.75439e-14
p4pf_double,3.07854e-15
p4pf_double,5.64302e-15
p4pf_double,1.4467e-16
p4pf_double,7.65586e-12
p4pf_double,2.2249e-14
p4pf_double,3.67901e-16
p4pf_double,2.51568e-13
p4pf_double,1.45144e-13
p4pf_double,1.97538e-14
p4pf_double,1.35848e-15
p4pf_double,5.85184e-15
p4pf_double,1.61448e-14
p4pf_double,1.94541e-14
p4pf_double,1.84554e-13
p4pf_double,1.04935e-12
p4pf_double,2.20893e-14
p4pf_double,2.37169e-14
p4pf_double,5.50474e-13
p4pf_double,1.18976e-10
p4pf_double,1.01355e-11
p4pf_double,3.6806e-15
p4pf_double,8.18455e-11
p4pf_double,4.72977e-15
p4pf_double,5.76153e-14
p4pf_double,1.08662e-13
p4pf_double,1.74605e-10
p4pf_double,1.05947e-15
p4pf_double,3.03483e-13
p4pf_double,2.71355e-16
p4pf_double,6.58846e-10
p4pf_double,1.87907e-14
p4pf_double,2.05448e-14
p4pf_double,1.48739e-15
p4pf_double,2.42058e-12
p4pf_double,3.1641e-14
p4pf_double,8.07041e-15
p4pf_double,9.84922e-15
p4pf_double,1.21945e-14
p4pf_double,8.83498e-13
p4pf_double,2.21981e-12
p4pf_double,1.26643e-14
p4pf_double,2.47742e-15
p4pf_double,4.38734e-13
p4pf_double,3.52621e-14
p4pf_double,8.02375e-15
p4pf_double,2.4762e-13
p4pf_double,2.38357e-15
p4pf_double,1.9538e-15
p4pf_double,3.86597e-14
p4pf_double,1.17514e-15
p4pf_double,3.07303e-14
p4pf_double,6.20857e-11
p4pf_double,2.26583e-14
p4pf_double,9.85066e-12
p4pf_double,1.05366e-13
p4pf_double,1.222e-09
p4pf_double,1.93594e-12
p4pf_double,1.64895e-14
p4pf_double,1.75565e-07
p4pf_double,2.48752e-12
p4pf_double,4.86239e-15
p4pf_double,4.57194e-13
p4pf_double,7.31425e-14
p4pf_double,5.69607e-14
p4pf_double,4.6063e-15
p4pf_double,3.01795e-15
p4pf_double,1.86876e-14
p4pf_double,6.51184e-14
p4pf_double,4.96744e-15
p4pf_double,9.34684e-14
p4pf_double,1.2849e-14
p4pf_double,7.01933e-08
p4pf_double,3.16248e-14
p4pf_double,1.26676e-10
p4pf_double,4.33346e-14
p4pf_double,1.83e-12
p4pf_double,8.57399e-15
p4pf_double,1.90765e-15
p4pf_double,6.55538e-14
p4pf_double,8.18987e-15
p4pf_double,2.65883e-14
p4pf_double,7.36792e-15
p4pf_double,8.25205e-14
p4pf_double,8.74452e-14
p4pf_double,1.31453e-14
p4pf_double,7.1295e-14
p4pf_double,9.21945e-15
p4pf_double,1.20213e-14
p4pf_double,6.39059e-15
p4pf_double,4.65895e-15
p4pf_double,1.71974e-15
p4pf_double,7.21254e-15
p4pf_double,1.88494e-14
p4pf_double,1.14718e-08
p4pf_double,4.416e-15
p4pf_double,2.55374e-14
p4pf_double,2.72639e-09
p4pf_double,3.13606e-14
p4pf_double,4.67358e-15
p4pf_double,3.05974e-14
p4pf_double,1.34819e-14
p4pf_double,7.09959e-12
p4pf_double,9.76804e-13
p4pf_double,1.07609e-14
p4pf_double,1.71199e-15
p4pf_double,1.29655e-13
p4pf_double,2.57317e-14
p4pf_double,4.37275e-15
p4pf_double,9.80819e-15
p4pf_double,1.24865e-11
p4pf_double,1.31288e-14
p4pf_double,6.86392e-15
p4pf_double,1.5121e-14
p4pf_double,2.73425e-12
p4pf_double,1.45593e-11
p4pf_double,1.42282e-09
p4pf_double,3.82812e-14
p4pf_double,2.1991e-14
p4pf_double,4.85395e-14
p4pf_double,1.98268e-11
p4pf_double,3.08537e-14
p4pf_double,3.69444e-15
p4pf_double,2.71688e-12
p4pf_double,1.1392e-13
p4pf_double,3.03305e-12
p4pf_double,1.35766e-15
p4pf_double,1.69875e-14
p4pf_double,2.18412e-15
p4pf_double,3.14484e-13
p4pf_double,4.2929e-15
p4pf_double,0.00369097
p4pf_double,1.04652e-13
p4pf_double,2.49308e-13
p4pf_double,8.76464e-09
p4pf_double,1.10408e-13
p4pf_double,5.12289e-12
p4pf_double,9.49012e-14
p4pf_double,5.33059e-14
p4pf_double,2.61772e-13
p4pf_double,1.04153e-14
p4pf_double,1.55032e-14
p4pf_double,2.31852e-14
p4pf_double,1.64063e-14
p4pf_double,1.48632e-11
p4pf_double,3.88118e-14
p4pf_double,1.08444e-14
p4pf_double,1.23352e-12
p4pf_double,1.32068e-14
p4pf_double,4.63664e-14
p4pf_double,2.46581e-15
p4pf_double,5.71769e-13
p4pf_double,3.25925e-13
p4pf_double,3.33878e-13
p4pf_double,4.66542e-12
p4pf_double,3.56697e-15
p4pf_double,3.27473e-14
p4pf_double,2.61858e-14
p4pf_double,2.90777e-14
p4pf_double,9.06311e-15
p4pf_double,2.51294e-12
p4pf_double,7.44743e-14
p4pf_double,6.7914e-10
p4pf_double,3.45479e-14
p4pf_double,4.53505e-14
p4pf_double,2.0379e-14
p4pf_double,5.86764e-14
p4pf_double,3.16277e-12
p4pf_double,2.64228e-14
p4pf_double,4.23541e-13
p4pf_double,2.37002e-14
p4pf_double,4.27469e-15
p4pf_double,5.22588e-15
p4pf_double,3.93384e-15
