dF,dR,dC,dt,N
1.7338e-05,2.6342e-06,0.00041047,0.000714,1
0.0059529,0.0040016,0.11266,0.001224,1
9.0039e-06,7.9048e-07,0.00013307,0.000886,1
0.0003431,0.00014289,0.0079931,0.001144,1
2.3884e-05,1.2264e-06,0.00052494,0.000909,1
4.0434e-06,2.5158e-06,8.6097e-05,0.000947,1
1.8797e-05,1.0606e-05,0.00062923,0.00067,1
5.1589e-07,4.7185e-07,1.5966e-05,0.000935,1
0.0014927,0.00031806,0.025847,0.000897,1
7.9906e-05,1.2909e-05,0.0012342,0.000917,1
0.005671,0.0014623,0.095944,0.000882,1
2.6342e-06,6.7279e-06,0.00017548,0.000618,1
1.4332e-05,9.43e-06,0.00035444,0.000924,1
0.0064064,0.0032286,0.11149,0.000883,1
6.0115e-05,3.1781e-05,0.001135,0.000896,1
0.00011871,0.00011001,0.0032097,0.000698,1
4.9137e-05,0.00010141,0.0020321,0.000655,1
3.9332e-06,1.1828e-06,0.00010212,0.0007,1
2.3613e-05,1.5275e-06,0.0004076,0.001229,1
2.8943e-06,3.3349e-07,2.5345e-05,0.000886,1
5.6664e-05,6.5132e-06,0.00068573,0.001144,1
1.5104e-05,2.3135e-06,0.00018263,0.000927,1
2.4775e-06,1.4053e-06,3.0302e-05,0.000946,1
1.4799e-06,2.9213e-06,0.0002326,0.000919,1
0.0016698,6.246e-05,0.024519,0.001409,5
3.926e-05,1.261e-06,0.00064059,0.001371,1
9.0871e-05,4.6431e-05,0.0009562,0.001216,1
4.2378e-08,2.615e-07,2.7616e-06,0.00089,1
3.6165e-05,1.2812e-05,0.00031985,0.000923,1
1.9393e-06,4.3761e-06,0.00013401,0.000936,1
0.0086649,0.0048933,0.27048,0.000896,1
0.035518,0.016822,0.41374,0.00122,1
0.033989,0.02287,0.9886,0.001417,1
8.2505e-06,0.00013212,0.0015125,0.000712,1
0.00084085,0.00080273,0.02395,0.001182,1
3.0542e-05,1.3662e-06,0.00050449,0.000901,2
0.00036163,0.00019258,0.0067356,0.000989,2
0.00085014,0.00048294,0.0054433,0.001266,1
8.0649e-06,2.1266e-06,7.8152e-05,0.000686,1
3.223e-05,2.5766e-06,0.00033193,0.001005,1
0.00044357,3.434e-05,0.0069698,0.000673,1
3.5958e-05,7.5926e-05,0.0022753,0.000897,1
1.0025e-05,1.6383e-06,9.9278e-05,0.000962,1
0.00010537,3.9405e-05,0.00099987,0.001118,1
0.00026296,0.00014722,0.0049873,0.000656,1
2.5424e-06,5.5988e-06,0.00011731,0.001033,1
0.0023557,0.00072083,0.058179,0.000632,1
1.5952e-06,6.1196e-06,0.00026649,0.001442,1
6.6185e-05,7.0811e-05,0.0010811,0.000671,2
0.0076016,0.0011089,0.050227,0.000943,1
7.4384e-06,2.9966e-05,0.00085897,0.001127,1
0.0025125,0.0011672,0.027547,0.001113,1
0.0090622,0.005904,0.17334,0.001023,2
9.0719e-07,1.7344e-06,8.2007e-05,0.000659,1
1.9536e-05,0.00034974,0.013735,0.001369,1
0.00013947,3.5769e-05,0.0020862,0.001196,1
3.811e-06,4.1318e-07,4.5263e-05,0.000931,1
3.5884e-06,7.4039e-07,3.1615e-05,0.000698,1
1.6542e-05,2.2018e-06,0.00062025,0.000723,1
0.00014712,3.2144e-05,0.0027064,0.000944,1
2.0512e-05,3.9255e-06,0.00012185,0.000676,1
3.5369e-06,1.8415e-06,4.5431e-05,0.000967,1
3.655e-05,7.3507e-05,0.0013314,0.000656,1
1.4316e-05,1.7589e-06,0.00020313,0.000686,1
0.00044606,0.00030025,0.012922,0.000955,1
6.6316e-06,1.0778e-05,0.00034491,0.001202,1
2.184e-06,1.1356e-06,5.0688e-05,0.000945,1
2.4826e-05,0.00012166,0.0025248,0.000702,1
4.034e-05,4.4712e-05,0.00012556,0.000691,1
0.026718,0.010327,0.3997,0.000988,1
3.778e-05,2.8399e-05,0.00084021,0.000948,2
5.038e-05,3.954e-06,0.00046689,0.000912,2
4.3849e-05,6.861e-06,0.00043825,0.000981,1
0.034671,0.0096259,1.1769,0.000941,1
5.45e-05,5.8877e-05,0.0022151,0.000933,1
0.0014537,0.00058887,0.023026,0.001445,1
0.0012123,0.0023015,0.070398,0.001175,1
8.248e-05,0.00019297,0.010023,0.000945,1
1.0593e-05,5.9256e-07,9.1302e-05,0.00065,1
6.2475e-05,1.7299e-05,0.00068495,0.000678,1
0.0004651,4.6399e-05,0.0058823,0.000643,2
5.5861e-06,2.4626e-05,0.0028758,0.000684,1
2.3068e-05,4.5424e-06,0.00030717,0.001229,1
0.00064245,0.00058437,0.02607,0.000978,2
5.8597e-05,8.9753e-05,0.0032338,0.001118,1
6.3059e-06,1.739e-05,0.00071398,0.000955,1
0.001858,0.00053165,0.034194,0.000923,2
7.0514e-05,2.0598e-05,0.0016467,0.000879,2
2.7323e-06,9.0161e-07,4.9456e-05,0.000737,1
1.4389e-06,2.6524e-06,7.3801e-05,0.000897,1
1.1153e-06,2.9704e-06,4.3644e-05,0.000636,1
1.536e-05,4.2687e-06,0.00025965,0.000701,1
4.2293e-05,2.0971e-06,0.00055023,0.000693,1
1.6197e-06,1.2891e-06,3.16e-05,0.000879,1
1.3529e-05,1.0736e-06,0.0001506,0.000693,2
0.00013438,0.00020859,0.012237,0.000924,2
0.032165,0.021224,0.50087,0.001227,1
1.8382e-06,1.1884e-06,2.3374e-05,0.000667,1
0.00047712,5.3259e-05,0.0052287,0.000641,2
4.0718e-05,5.9843e-06,0.0005774,0.001158,1
6.8822e-07,1.1659e-06,4.0081e-05,0.001245,1
2.6182e-05,1.81e-05,0.0012205,0.000651,1
3.3849e-06,7.4377e-06,0.00015698,0.000961,1
0.0032784,0.0014958,0.012697,0.000703,1
0.00057935,4.0622e-05,0.0079289,0.000661,1
4.259e-05,8.7456e-06,0.00019207,0.000703,1
6.0574e-05,8.0144e-05,0.0023604,0.000983,1
1.7984e-05,9.5431e-06,0.0003383,0.00097,1
0.00053786,0.00056112,0.0052692,0.001126,1
1.7607e-06,5.8339e-07,2.2439e-05,0.000681,1
5.356e-05,1.0337e-05,0.0012975,0.001268,1
2.5803e-05,5.7539e-06,0.00032995,0.000652,1
2.3542e-06,8.3783e-07,2.921e-05,0.000902,1
3.989e-05,1.1465e-05,0.00028215,0.00098,1
0.00048146,0.00010797,0.0056203,0.000658,1
4.6361e-05,0.0029029,0.10211,0.000896,1
1.5193e-06,1.7857e-06,4.5404e-05,0.000642,1
0.0024168,0.010475,0.078848,0.001213,1
7.86e-05,3.1424e-05,0.00092817,0.00089,1
0.00037473,1.1492e-05,0.0054996,0.000882,1
1.4053e-06,1.0475e-05,0.00023234,0.000676,2
3.4854e-05,3.9508e-06,0.0003085,0.000994,1
0.00046069,0.00060034,0.021746,0.000649,1
5.59e-06,4.2072e-07,4.8221e-05,0.000668,1
0.00085647,0.0002321,0.010669,0.001509,1
6.2306e-05,3.3449e-06,0.0020017,0.000898,2
6.7481e-05,1.3318e-05,0.00087829,0.00094,2
4.6139e-05,7.2323e-06,0.0010962,0.000671,1
7.7047e-05,1.1078e-05,0.0017758,0.000721,1
3.1479e-05,1.9124e-06,0.00026831,0.000739,1
0.00022865,5.7414e-05,0.003365,0.001227,1
1.6299e-05,1.9039e-05,0.00079505,0.000659,1
0.0011787,0.00024257,0.011101,0.001157,1
3.7195e-06,3.1569e-07,3.6416e-05,0.000669,1
3.5668e-05,2.5893e-06,0.00043884,0.000645,1
6.1811e-05,1.7165e-05,0.0011474,0.00093,1
0.032427,0.014131,0.62465,0.00117,1
0.00011926,0.00015123,0.0058592,0.001221,1
0.0021219,0.0017925,0.098977,0.000889,1
3.1826e-06,3.3933e-07,3.4583e-05,0.000727,1
7.063e-05,2.6468e-05,0.0011052,0.001429,1
1.753e-05,1.1422e-06,0.00055902,0.000638,1
0.0018056,0.0023423,0.071904,0.000917,1
7.6245e-06,1.4851e-06,0.0001069,0.000946,1
3.8953e-06,9.6222e-07,5.3185e-05,0.000951,1
0.00012517,2.3572e-05,0.002054,0.000946,1
9.7615e-07,1.5139e-07,9.6169e-06,0.000699,1
3.5388e-05,3.097e-05,0.0010967,0.000638,1
1.1535e-05,3.3362e-06,0.00010607,0.000896,1
3.8874e-06,9.9089e-07,4.8947e-05,0.000707,1
2.0934e-06,8.9347e-06,0.00031457,0.000927,1
0.00019697,0.00012327,0.0023371,0.000875,1
1.4502e-05,2.4266e-06,0.00011282,0.000692,1
0.00089678,0.0015496,0.019026,0.000969,1
3.1344e-05,3.3858e-05,0.001024,0.001157,3
1.6584e-05,1.0057e-05,0.00030931,0.001005,1
1.2637e-06,2.8361e-07,1.0213e-05,0.000655,1
9.2096e-06,7.4507e-06,0.00013233,0.001132,2
8.9958e-06,1.0874e-05,0.0003413,0.000963,1
9.7515e-05,2.6722e-05,0.0010523,0.000664,1
0.0001704,1.1079e-05,0.006044,0.000672,2
2.6459e-05,0.00038201,0.013305,0.000669,1
3.1039e-05,2.0603e-05,0.00069585,0.000667,1
0.00016744,0.00022545,0.0037715,0.000882,1
4.6774e-06,1.8291e-06,8.8458e-05,0.000718,1
1.7386e-05,2.8039e-06,0.00025638,0.000725,1
4.239e-05,1.4514e-06,0.00082923,0.000958,1
1.9378e-05,1.9463e-06,0.00017388,0.001029,1
1.5187e-05,2.0204e-06,0.00025689,0.000669,1
0.00016915,5.4452e-05,0.0030521,0.001426,3
9.9673e-07,6.9356e-07,2.1097e-05,0.000937,1
4.3058e-05,5.0341e-05,0.00082269,0.001441,1
4.395e-05,1.8345e-05,0.00052144,0.000659,1
5.1351e-06,4.6273e-07,5.8156e-05,0.000661,1
2.6271e-07,8.8557e-06,0.00034057,0.000901,2
0.039662,0.0062745,0.69562,0.001216,1
0.00031366,2.754e-05,0.0024958,0.000971,1
4.3668e-05,5.6832e-06,0.00049772,0.00098,1
1.484e-05,7.1456e-06,0.00062304,0.001018,1
0.0027836,0.0033041,0.064737,0.00116,1
1.3419e-05,6.4086e-07,0.00014902,0.001176,1
2.8396e-05,2.8631e-05,0.0010719,0.001123,1
0.00050998,0.00033904,0.0027566,0.00063,1
0.00022546,0.0001047,0.0065316,0.000974,1
7.2501e-06,5.5817e-07,8.1069e-05,0.00069,1
0.00081444,3.525e-05,0.010105,0.001207,1
1.3546e-05,1.0875e-06,0.00030076,0.000702,1
2.6802e-06,9.9285e-07,4.0675e-05,0.000987,1
0.011031,0.0021674,0.1247,0.000678,1
7.6528e-05,0.00016993,0.010293,0.000657,1
0.0065714,0.00085867,0.051977,0.000891,1
8.8826e-06,1.6688e-06,0.00014714,0.000699,2
9.1061e-07,1.1017e-06,3.9569e-05,0.00099,1
0.00084435,0.00025427,0.013797,0.00112,1
6.5857e-06,8.9671e-06,0.00019571,0.001212,2
0.0014527,0.0021266,0.078031,0.001247,1
4.6134e-06,1.6773e-06,9.0922e-05,0.000645,1
8.5539e-05,1.0327e-05,0.0008324,0.000921,1
5.8855e-05,4.868e-05,0.0013219,0.001135,1
3.2515e-05,6.7216e-05,0.0023963,0.000686,1
0.021541,0.016941,0.58039,0.000975,1
1.4151e-05,2.0898e-06,0.00015712,0.000658,1
0.20184,0.010606,2.5191,0.000954,1
8.2345e-06,2.9419e-06,0.0001288,0.000622,1
6.5878e-06,1.3461e-06,5.8537e-05,0.000875,1
7.0569e-06,4.5895e-07,5.7491e-05,0.001268,1
0.00025204,0.00011708,0.0031867,0.000899,1
0.0002076,1.2373e-05,0.0052228,0.000675,2
3.612e-06,1.9353e-06,5.5239e-05,0.001166,2
0.0072784,0.0003743,0.16776,0.000882,2
0.0016148,0.00059107,0.067344,0.000664,1
1.1579e-06,1.1906e-06,4.567e-05,0.000706,1
9.9079e-05,4.2687e-06,0.00088969,0.000875,1
5.3712e-07,3.9132e-07,1.5596e-05,0.00116,1
0.00011981,8.5791e-06,0.0010844,0.000659,1
2.1541e-05,1.8114e-05,0.0005712,0.00115,1
1.8955e-05,0.00025168,0.008752,0.001151,1
1.8822e-06,8.4838e-06,0.00022272,0.000667,1
2.7086e-05,3.3585e-05,0.00059707,0.000647,2
4.3116e-06,7.2807e-06,0.00072508,0.000641,1
0.00093344,0.0014941,0.011954,0.000648,1
0.0017895,0.00068951,0.014814,0.000926,1
0.00042363,5.0828e-05,0.007709,0.000653,2
6.6644e-05,6.5164e-06,0.0014467,0.000918,1
1.2299e-06,1.0481e-05,0.00036783,0.000873,2
0.00021827,7.1595e-05,0.0032872,0.000967,1
0.00014621,4.9037e-05,0.0041246,0.001007,1
2.826e-05,1.5148e-06,0.00025977,0.000914,1
2.6154e-05,2.7482e-05,0.0013478,0.001194,1
2.8864e-06,2.4172e-06,6.5675e-05,0.001208,1
3.8589e-05,1.6335e-06,0.00053199,0.001209,2
0.0040989,0.0045178,0.26494,0.000687,1
0.00045165,0.00038018,0.0078089,0.00099,1
4.2176e-06,5.54e-06,0.00019818,0.000642,1
5.2541e-06,5.0245e-06,4.1884e-05,0.000969,1
7.4951e-06,4.9139e-06,0.00021854,0.00119,1
7.6731e-07,2.2404e-06,6.4915e-05,0.000903,1
0.00052036,0.00023985,0.0065852,0.000895,1
0.000973,0.00041336,0.018432,0.001231,1
4.0492e-06,7.4566e-06,0.00010953,0.000906,1
0.019194,0.0053687,0.60784,0.000663,1
1.5817e-05,3.1986e-06,0.00029382,0.000699,1
2.5002e-06,9.1506e-07,2.1586e-05,0.000639,1
5.2245e-08,1.5178e-07,5.7602e-06,0.001194,1
0.00039603,3.3086e-05,0.0050375,0.000936,2
1.2018e-05,1.7078e-06,0.00010958,0.000947,1
0.00010502,0.00015822,0.0048649,0.000916,1
2.6358e-05,2.0052e-06,0.00030805,0.00067,1
9.8038e-06,1.1682e-05,0.00031945,0.000919,2
0.0021715,0.00085154,0.019572,0.000674,1
8.8457e-06,2.0689e-06,0.00014447,0.000719,2
0.00029046,2.5939e-05,0.005281,0.000691,1
0.017273,0.0043905,0.18527,0.000893,1
2.4631e-05,7.1344e-05,0.00089182,0.001044,1
4.126e-05,6.5006e-06,0.0004814,0.001181,1
4.0554e-05,3.7652e-05,0.0029289,0.000968,1
9.2231e-05,3.2509e-05,0.0013382,0.000638,1
2.3193e-05,2.2607e-06,0.00041434,0.000903,2
1.9116e-05,8.9517e-06,0.00033963,0.000935,2
4.0254e-05,5.2348e-05,0.0017746,0.000686,1
9.0315e-05,0.00015736,0.012304,0.001156,1
9.5521e-05,0.00011209,0.0048742,0.001123,1
5.9813e-07,6.3319e-06,0.00016051,0.000651,2
0.022912,0.0076045,0.34905,0.000917,1
2.714e-05,1.8448e-05,0.0008038,0.000657,1
3.2488e-06,1.5374e-06,7.2642e-05,0.000669,1
3.867e-06,7.905e-07,0.00011661,0.000657,2
5.9703e-05,6.1505e-06,0.0011473,0.00065,1
1.3466e-05,1.4351e-05,0.00062284,0.001147,1
0.00016629,8.6761e-05,0.0019435,0.000903,1
7.8293e-06,1.1718e-06,0.00011191,0.001124,1
0.00033681,5.8014e-05,0.0053137,0.000902,1
5.082e-05,2.1814e-06,0.00059381,0.000708,1
0.00010036,1.8821e-05,0.0017323,0.001232,1
6.7239e-05,2.272e-05,0.0005996,0.000908,1
1.3399e-05,4.1747e-06,0.00015202,0.000915,1
0.0054229,0.00027463,0.063895,0.000925,2
0.00024054,0.00015625,0.0044957,0.000872,1
4.3199e-05,2.2944e-05,0.00044969,0.00072,1
0.009113,0.0018163,0.09591,0.000664,1
6.0748e-06,8.2419e-07,8.305e-05,0.00067,1
1.4992e-05,3.0432e-06,0.00013713,0.000966,1
9.052e-05,1.2104e-05,0.0029426,0.000915,1
3.9989e-05,1.1047e-05,0.00043461,0.000883,1
7.7498e-05,1.7865e-05,0.00087904,0.000902,2
2.6113e-06,2.9865e-05,0.0010985,0.000889,1
0.00015476,4.8014e-05,0.0019726,0.000931,2
6.6003e-05,2.5977e-05,0.0023367,0.000995,1
3.6964e-05,7.8216e-05,0.002478,0.001127,1
0.0031581,0.00047767,0.030847,0.000972,2
0.027769,0.0038704,0.57859,0.001122,1
0.00072458,0.00016606,0.0084311,0.000669,1
2.5069e-05,5.6406e-06,0.0003088,0.001163,1
1.0054e-05,2.1325e-06,0.00043876,0.000668,1
2.7027e-05,4.9029e-06,0.00030715,0.001212,1
5.6764e-06,2.0889e-06,5.6441e-05,0.000899,1
0.00029706,0.00014083,0.003035,0.00067,1
0.00027475,0.00017644,0.0085841,0.001122,1
5.2118e-06,2.1984e-06,8.2504e-05,0.000657,1
0.002743,0.00027396,0.019862,0.001163,1
4.2646e-05,1.3136e-05,0.00021322,0.000699,1
2.1953e-05,1.3265e-05,0.00025855,0.001296,1
1.3985e-05,6.2895e-07,0.00020791,0.001233,1
4.8743e-05,6.8735e-06,0.00063312,0.000659,1
0.004521,0.00051207,0.060474,0.001176,1
1.3705e-05,3.4944e-06,0.00033447,0.000688,1
6.6592e-05,0.00017001,0.0019876,0.000957,1
0.0030436,0.00099804,0.037624,0.001132,2
2.2752e-05,1.8468e-05,0.00053615,0.000941,1
3.7194e-06,1.1966e-06,2.655e-05,0.00116,1
0.00058186,0.00075495,0.018225,0.000671,1
2.2424e-06,8.4414e-07,2.6773e-05,0.000962,1
0.00044216,4.9002e-05,0.0069864,0.000619,1
0.00022949,2.3404e-05,0.0021035,0.000853,2
3.4661e-06,1.4356e-06,7.3169e-05,0.000622,1
0.00021349,6.0434e-06,0.0033872,0.000694,2
0.006836,0.00452,0.11041,0.00086,2
2.5426e-06,7.8044e-07,3.5566e-05,0.001354,1
5.306e-06,4.1604e-07,0.00011344,0.000729,1
1.3904e-05,8.9401e-06,0.00032858,0.000743,1
1.9528e-05,3.1197e-05,0.00014207,0.000898,1
7.3809e-05,0.00010866,0.0024665,0.000998,1
4.9771e-06,1.3842e-06,4.3466e-05,0.001111,1
0.0032694,0.0012731,0.03477,0.00145,2
0.098676,0.0097978,0.79765,0.00115,1
0.00011663,1.386e-05,0.0014384,0.000632,1
5.6521e-06,9.5145e-07,7.7609e-05,0.000977,2
8.9478e-07,3.1093e-06,0.00010479,0.001227,2
0.0012691,0.0020916,0.094054,0.000919,1
4.4028e-06,3.4008e-07,4.7364e-05,0.000701,1
1.2186e-05,1.7212e-05,0.00055148,0.000688,1
1.0095e-06,3.0866e-06,8.7669e-06,0.000696,1
0.00012706,1.0415e-05,0.0021961,0.000691,1
1.3711e-06,8.1642e-07,5.5013e-05,0.000717,1
2.459e-06,9.2954e-07,5.1813e-05,0.00069,1
1.9682e-05,3.9509e-06,0.00016806,0.00066,1
5.1457e-06,1.5987e-06,0.00010759,0.000914,1
4.9994e-05,3.3714e-06,0.00075586,0.00088,1
3.1908e-05,6.5226e-05,0.000903,0.000918,1
1.2685e-05,4.0001e-06,0.00013786,0.00067,1
1.4196e-05,2.2805e-05,0.00046471,0.001132,2
4.2198e-06,7.1063e-07,3.687e-05,0.00072,1
0.003277,0.0020757,0.098777,0.001147,1
5.1568e-06,7.3063e-07,5.3478e-05,0.000622,1
0.0026358,0.0014806,0.018999,0.001154,1
1.3947e-06,3.7051e-07,3.3871e-05,0.000976,1
0.00011391,4.9852e-06,0.0012188,0.000644,1
7.3863e-07,2.5512e-05,0.00091958,0.000886,1
3.1851e-05,1.2447e-05,0.00069316,0.00098,2
0.0001353,4.3986e-05,0.0027716,0.001121,1
2.5275e-06,9.4038e-06,0.00035402,0.000954,1
1.2183e-06,4.596e-07,1.1826e-05,0.001176,1
4.5625e-05,7.6684e-06,0.0010125,0.001223,2
0.00031224,0.00026596,0.0089911,0.000937,1
5.5279e-05,2.7681e-05,0.0016366,0.000701,2
0.0070995,0.0016831,0.094566,0.000902,1
8.8452e-06,6.9483e-07,0.00010441,0.000674,2
1.1991e-05,3.6281e-06,0.00016875,0.001464,3
1.9681e-05,6.8022e-06,0.00023335,0.001144,2
0.0022759,0.00019004,0.027462,0.000669,1
0.0013816,0.0005393,0.012455,0.000655,1
0.0072359,0.00042696,0.067891,0.000903,2
3.2609e-06,2.0646e-06,7.7661e-05,0.001136,1
0.0010768,0.00056055,0.010901,0.001151,1
0.00026835,8.4657e-05,0.0062076,0.001151,1
0.00043066,0.00051549,0.012451,0.001256,1
1.6798e-06,5.7182e-07,1.8559e-05,0.001121,1
6.5012e-05,1.4103e-05,0.00086985,0.000702,1
3.2242e-06,5.9052e-06,0.00047931,0.000729,1
2.0144e-07,3.9369e-06,0.00045716,0.000941,1
0.00042693,0.00019709,0.0068027,0.000675,1
0.00012593,0.00025994,0.0070857,0.001177,1
4.9391e-07,9.4644e-07,1.9322e-05,0.001177,1
1.2507e-05,2.1918e-05,0.00058355,0.000995,1
0.0041752,0.0026359,0.069427,0.000963,1
2.7852e-05,1.4107e-05,0.00067128,0.000897,1
3.3291e-05,2.4349e-05,0.0011135,0.000655,1
0.0012747,0.0033383,0.096394,0.00118,1
1.9934e-05,2.2711e-06,0.00017046,0.001368,1
2.2117e-05,1.8099e-06,0.00023904,0.000666,1
3.7005e-05,6.3534e-06,0.00020339,0.000959,1
8.9612e-07,1.4317e-05,0.0002926,0.000991,1
9.6245e-05,1.1387e-05,0.0012144,0.001123,1
0.001337,0.00048959,0.010544,0.001029,1
3.8513e-05,1.5693e-05,0.0012104,0.000896,1
0.00010794,0.000152,0.0046535,0.000655,1
5.5657e-05,2.7762e-06,0.00050779,0.000657,1
8.2971e-06,6.1221e-06,0.00011116,0.000961,1
7.1856e-05,2.366e-05,0.00093696,0.000684,1
0.00032508,9.4342e-05,0.0030333,0.000688,1
5.3248e-05,2.0947e-05,0.001111,0.000929,1
4.3127e-06,3.236e-06,8.6605e-05,0.000934,1
9.7274e-05,1.608e-05,0.00084356,0.00094,1
1.9079e-05,1.1936e-06,0.00018623,0.000668,1
7.989e-08,2.3535e-07,6.9488e-06,0.000672,1
0.00013724,2.2181e-05,0.0039142,0.000741,1
0.0012395,0.00021737,0.018095,0.001227,1
0.00061879,0.0016972,0.0103,0.000698,1
7.636e-07,1.8293e-06,6.687e-05,0.001559,3
1.0484e-05,1.8714e-06,0.00010354,0.001122,1
0.00042741,4.1291e-05,0.0039606,0.000701,1
1.9991e-05,3.4793e-05,0.0011021,0.001005,1
1.04e-05,1.5923e-06,0.0001576,0.000983,2
7.7363e-06,1.062e-05,0.00048119,0.001123,1
1.9367e-06,7.0937e-07,4.6768e-05,0.001147,1
7.6593e-05,6.2743e-06,0.00076132,0.000656,1
5.1406e-05,6.0362e-06,0.00050115,0.000965,1
8.8104e-07,5.2209e-07,8.6675e-06,0.000652,1
1.4398e-05,6.0843e-06,0.00017439,0.000702,1
0.00035931,0.00016759,0.012165,0.000903,1
0.02779,0.020463,1.1493,0.000948,1
7.6939e-05,2.5551e-05,0.00058081,0.00119,1
4.0011e-05,6.0234e-06,0.00059968,0.000921,1
0.00013141,6.853e-06,0.0020224,0.001133,2
0.007141,0.0011244,0.066411,0.001274,2
3.7013e-06,8.512e-06,0.00034294,0.001196,1
7.5229e-08,1.238e-07,2.6242e-06,0.001004,1
9.5069e-05,3.6676e-05,0.0014394,0.001375,1
1.1873e-06,1.2412e-07,1.3866e-05,0.000671,1
4.1447e-05,9.4476e-06,0.00033332,0.001001,1
1.9092e-05,8.936e-06,0.00019283,0.000728,1
2.6269e-05,2.2969e-06,0.00040492,0.001122,1
8.6407e-07,6.0302e-07,6.6559e-06,0.001155,1
0.00026466,0.00018287,0.010733,0.0009,1
0.0001572,0.00019366,0.012949,0.001452,1
1.6256e-06,1.7234e-06,2.4564e-05,0.000702,1
9.6673e-06,9.6023e-07,7.9258e-05,0.000697,1
1.3914e-05,6.4952e-06,0.00026514,0.00073,1
0.012141,0.0024555,0.26206,0.000915,1
0.00041771,0.00064234,0.02215,0.000925,1
7.589e-05,7.5212e-06,0.0010398,0.000945,1
5.9412e-07,4.7074e-06,0.00023719,0.000709,1
5.9688e-06,1.0027e-05,0.0001282,0.000976,1
1.472e-05,2.3834e-05,0.0010495,0.000955,1
0.0016615,1.7111e-05,0.031191,0.0007,2
0.00014501,8.4968e-05,0.0031132,0.000678,1
9.5205e-05,4.1474e-05,0.0019326,0.000953,1
1.7442e-05,1.704e-05,0.00062678,0.000661,1
0.069035,0.0098102,0.98334,0.001202,1
4.9594e-05,1.406e-05,0.00080117,0.000669,1
8.281e-05,1.4531e-05,0.00047324,0.000676,1
3.3789e-05,5.8895e-05,0.0026816,0.000927,1
5.1158e-06,6.1627e-07,6.3319e-05,0.000655,1
7.7338e-07,8.7652e-08,7.1441e-06,0.001122,1
0.00085736,0.00031582,0.032185,0.001524,3
0.051304,0.035938,0.5596,0.0009,1
6.6969e-07,1.0769e-06,3.045e-05,0.0007,1
5.142e-05,4.1823e-06,0.00044932,0.001015,2
0.00038108,0.00026239,0.0097991,0.001393,1
1.178e-06,7.1993e-07,1.6044e-05,0.000701,1
3.1851e-05,1.9117e-05,0.00070154,0.001207,1
5.9531e-06,3.1577e-05,0.001421,0.0009,1
1.3909e-05,4.6436e-06,0.00020731,0.001153,1
3.6961e-05,6.3209e-06,0.00049511,0.000961,1
1.1627e-05,5.1222e-06,0.00010639,0.000928,1
2.0505e-05,2.3355e-06,0.00032401,0.000668,1
1.3447e-05,2.1939e-05,0.00068842,0.001121,1
1.7349e-05,6.3381e-07,0.00018902,0.000644,1
1.6606e-05,6.1641e-06,0.00025671,0.00112,1
8.6901e-06,1.5249e-06,0.00016425,0.000695,1
0.003374,0.00103,0.025712,0.000955,1
1.3011e-05,1.0689e-06,0.00021254,0.000703,2
7.6542e-07,7.5866e-07,1.8115e-05,0.0007,1
0.0029274,0.0047938,0.16923,0.000908,1
2.5872e-05,1.5216e-05,0.00052499,0.000922,1
9.7143e-07,1.6299e-07,9.7709e-06,0.000884,1
0.045007,0.064916,1.2159,0.000894,1
5.7082e-06,3.1665e-06,0.00010106,0.000724,1
8.9157e-06,1.7474e-06,0.00044737,0.000758,1
0.00013787,0.00011954,0.0047562,0.000695,1
0.00032318,0.00057889,0.013202,0.001126,1
2.0542e-06,7.1666e-06,0.00035694,0.000924,1
2.7503e-06,3.6684e-07,3.3199e-05,0.000677,1
1.2766e-05,6.614e-06,0.00020378,0.000984,1
0.020518,0.0049178,0.23727,0.000885,1
4.1931e-05,0.00012214,0.0010119,0.001169,1
0.00010012,2.7554e-05,0.0025839,0.000705,1
4.175e-06,1.9263e-06,2.5007e-05,0.001157,1
0.00036302,0.0001013,0.0026616,0.001125,1
0.027626,0.66669,18.598,0.001171,1
4.1984e-06,7.0456e-07,6.0441e-05,0.000698,1
4.1103e-06,4.2031e-07,5.1729e-05,0.001268,1
1.3812e-05,3.9797e-06,0.00022924,0.00073,2
0.00037674,2.7349e-05,0.0048831,0.000927,1
9.3836e-05,4.2304e-06,0.00091757,0.000667,1
0.03408,0.0085915,0.63934,0.000884,2
6.7745e-06,2.0384e-05,0.00014346,0.000691,1
8.9027e-06,1.5596e-06,6.0453e-05,0.000739,1
7.2846,0.66665,64.923,0.001195,1
3.5561e-06,8.0731e-07,4.8741e-05,0.00068,1
3.2331e-05,9.4561e-06,0.00040521,0.00071,1
7.563e-05,8.8043e-06,0.0014612,0.000887,1
6.3715e-05,9.2065e-05,0.0011856,0.000669,1
1.8354e-05,1.3213e-05,0.00057573,0.000957,1
0.00040381,3.63e-05,0.0043657,0.000897,1
1.505e-07,1.2691e-06,9.5666e-05,0.000905,1
0.00015802,5.1408e-05,0.0022644,0.000659,1
1.3972e-05,8.5738e-07,0.00044138,0.001125,1
1.368e-05,2.631e-05,0.00025559,0.000673,1
1.472e-05,4.7107e-06,0.00020664,0.000792,1
0.0023002,0.0010123,0.031269,0.000719,1
6.9812e-07,6.081e-07,8.0299e-06,0.000917,1
8.3843e-07,1.0297e-05,0.00026339,0.001356,1
1.1045e-05,1.8552e-06,9.5136e-05,0.000708,1
0.0009592,0.00048314,0.029405,0.00114,2
